"","id","condition","task_id","squareOnLeft","pcircle","psquare","pcross","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"194",5,"expert",2,0,0.2,0.8,0.2,4,"F","square-[[[af][af]][[af][af]]]-square-[[[af][af]][[af][af]]]","1",0,0,1713533673634,1713533463115,210.519
"195",5,"expert",2,0,0.2,0.8,0.2,5,"F","square-[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]-square-[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]","1",0,0,1713533677337,1713533463115,214.222
"196",5,"expert",2,0,0.2,0.8,0.2,6,"F","square-[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]-square-[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]","1",0,0,1713533680803,1713533463115,217.688
"197",5,"expert",2,0,0.2,0.8,0.2,7,"F","square-[[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]]-square-[[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]]","1",0,0,1713533684903,1713533463115,221.788
"198",5,"expert",2,0,0.2,0.8,0.2,8,"E","square-[[[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]][[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]]]","NA",1713,1713,1713533689186,1713533463115,226.071
"199",5,"expert",2,0,0.2,0.8,0.2,9,"E","square-[[[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]][[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]]]","NA",1713,3426,1713533694169,1713533463115,231.054
"200",5,"expert",2,0,0.2,0.8,0.2,10,"E","square-[[[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]][[[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]][[[[[af][af]][[af][af]]][[[af][af]][[af][af]]]][[[[af][af]][[af][af]]][[[af][af]][[af][af]]]]]]]","NA",1713,5139,1713533697988,1713533463115,234.873
"201",5,"expert",3,0,0.2,0.8,0.2,1,"F","square-e-square-e","1",0,0,1713533710655,1713533463115,247.54
"202",5,"expert",3,0,0.2,0.8,0.2,2,"F","square-[ee]-square-a","1",0,0,1713533714655,1713533463115,251.54
"203",5,"expert",3,0,0.2,0.8,0.2,3,"F","square-[[ee]a]-square-[[ee]a]","1",0,0,1713533721256,1713533463115,258.141
"204",5,"expert",3,0,0.2,0.8,0.2,4,"F","square-[[[ee]a][[ee]a]]-square-[[[ee]a][[ee]a]]","1",0,0,1713533723740,1713533463115,260.625
"205",5,"expert",3,0,0.2,0.8,0.2,5,"F","square-[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]-square-[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]","1",0,0,1713533727441,1713533463115,264.326
"206",5,"expert",3,0,0.2,0.8,0.2,6,"F","square-[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]-square-[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]","1",0,0,1713533730525,1713533463115,267.41
"207",5,"expert",3,0,0.2,0.8,0.2,7,"F","square-[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]-square-[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]","1",0,0,1713533734074,1713533463115,270.959
"208",5,"expert",3,0,0.2,0.8,0.2,8,"F","square-[[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]][[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]]-square-[[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]][[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]]","1",0,0,1713533740308,1713533463115,277.193
"209",5,"expert",3,0,0.2,0.8,0.2,9,"E","square-[[[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]][[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]][[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]][[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]]]","NA",2570,2570,1713533745092,1713533463115,281.977
"210",5,"expert",3,0,0.2,0.8,0.2,10,"E","square-[[[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]][[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]][[[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]][[[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]][[[[[ee]a][[ee]a]][[[ee]a][[ee]a]]][[[[ee]a][[ee]a]][[[ee]a][[ee]a]]]]]]]","NA",2570,5140,1713533749909,1713533463115,286.794
"211",5,"expert",4,0,0.8,0.2,0.2,1,"F","circle-a-circle-d","1",0,0,1713533762361,1713533463115,299.246
"212",5,"expert",4,0,0.8,0.2,0.2,2,"F","circle-[ad]-circle-[ad]","1",0,0,1713533764726,1713533463115,301.611
"213",5,"expert",4,0,0.8,0.2,0.2,3,"F","circle-[[ad][ad]]-circle-[[ad][ad]]","0",0,0,1713533771313,1713533463115,308.198
"214",5,"expert",4,0,0.8,0.2,0.2,4,"F","circle-[[ad][ad]]-circle-[ad]","1",0,0,1713533775127,1713533463115,312.012
"215",5,"expert",4,0,0.8,0.2,0.2,5,"F","circle-[[[ad][ad]][ad]]-circle-[[ad][ad]]","1",0,0,1713533778446,1713533463115,315.331
"216",5,"expert",4,0,0.8,0.2,0.2,6,"F","circle-[[[[ad][ad]][ad]][[ad][ad]]]-circle-[[[ad][ad]][ad]]","1",0,0,1713533782846,1713533463115,319.731
"217",5,"expert",4,0,0.8,0.2,0.2,7,"F","circle-[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]-circle-[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]","1",0,0,1713533786961,1713533463115,323.846
"218",5,"expert",4,0,0.8,0.2,0.2,8,"F","circle-[[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]]-circle-[[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]]","1",0,0,1713533793997,1713533463115,330.882
"219",5,"expert",4,0,0.8,0.2,0.2,9,"F","circle-[[[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]][[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]]]-circle-[[[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]][[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]]]","1",0,0,1713533804448,1713533463115,341.333
"220",5,"expert",4,0,0.8,0.2,0.2,10,"E","circle-[[[[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]][[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]]][[[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]][[[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]][[[[[ad][ad]][ad]][[ad][ad]]][[[ad][ad]][ad]]]]]]","NA",2570,2570,1713533808265,1713533463115,345.15
"221",5,"expert",5,0,0.2,0.2,0.8,1,"F","circle-a-square-a","1",0,0,1713533819331,1713533463115,356.216
"222",5,"expert",5,0,0.2,0.2,0.8,2,"F","circle-e-square-[aa]","0",0,0,1713533824517,1713533463115,361.402
"223",5,"expert",5,0,0.2,0.2,0.8,3,"F","square-[aa]-square-[aa]","0",0,0,1713533827284,1713533463115,364.169
"224",5,"expert",5,0,0.2,0.2,0.8,4,"F","circle-a-square-[aa]","1",0,0,1713533831532,1713533463115,368.417
"225",5,"expert",5,0,0.2,0.2,0.8,5,"F","circle-[[aa]a]-square-[aa]","1",0,0,1713533834699,1713533463115,371.584
"226",5,"expert",5,0,0.2,0.2,0.8,6,"F","circle-[[aa]a]-square-[[[aa]a][aa]]","1",0,0,1713533837967,1713533463115,374.852
"227",5,"expert",5,0,0.2,0.2,0.8,7,"F","circle-[[aa]a]-square-[[[[aa]a][aa]][[aa]a]]","1",0,0,1713533841652,1713533463115,378.537
"228",5,"expert",5,0,0.2,0.2,0.8,8,"F","circle-[[[[[aa]a][aa]][[aa]a]][[aa]a]]-square-[[[[aa]a][aa]][[aa]a]]","0",0,0,1713533845968,1713533463115,382.853
"229",5,"expert",5,0,0.2,0.2,0.8,9,"E","circle-[[[[[aa]a][aa]][[aa]a]][[aa]a]]","NA",761,761,1713533850235,1713533463115,387.12
"230",5,"expert",5,0,0.2,0.2,0.8,10,"E","circle-[[[[[aa]a][aa]][[aa]a]][[aa]a]]","NA",761,1522,1713533855285,1713533463115,392.17
"231",5,"expert",6,0,0.8,0.2,0.2,1,"F","circle-c-circle-f","1",0,0,1713533863968,1713533463115,400.853
"232",5,"expert",6,0,0.8,0.2,0.2,2,"F","circle-[cf]-circle-[cf]","1",0,0,1713533866470,1713533463115,403.355
"233",5,"expert",6,0,0.8,0.2,0.2,3,"F","circle-[[cf][cf]]-circle-[[cf][cf]]","1",0,0,1713533869004,1713533463115,405.889
"234",5,"expert",6,0,0.8,0.2,0.2,4,"F","circle-[[[cf][cf]][[cf][cf]]]-circle-[[[cf][cf]][[cf][cf]]]","1",0,0,1713533872554,1713533463115,409.439
"235",5,"expert",6,0,0.8,0.2,0.2,5,"F","circle-[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]]-circle-[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]]","0",0,0,1713533875890,1713533463115,412.775
"236",5,"expert",6,0,0.8,0.2,0.2,6,"F","circle-[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]]-circle-[[[cf][cf]][[cf][cf]]]","1",0,0,1713533878869,1713533463115,415.754
"237",5,"expert",6,0,0.8,0.2,0.2,7,"F","circle-[[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]][[[cf][cf]][[cf][cf]]]]-circle-[[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]][[[cf][cf]][[cf][cf]]]]","0",0,0,1713533881957,1713533463115,418.842
"238",5,"expert",6,0,0.8,0.2,0.2,8,"F","circle-[[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]][[[cf][cf]][[cf][cf]]]]-circle-[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]]","1",0,0,1713533884422,1713533463115,421.307
"239",5,"expert",6,0,0.8,0.2,0.2,9,"E","circle-[[[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]][[[cf][cf]][[cf][cf]]]][[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]]]","NA",1142,1142,1713533888838,1713533463115,425.723
"240",5,"expert",6,0,0.8,0.2,0.2,10,"E","circle-[[[[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]][[[cf][cf]][[cf][cf]]]][[[[cf][cf]][[cf][cf]]][[[cf][cf]][[cf][cf]]]]]","NA",1142,2284,1713533891339,1713533463115,428.224
"241",5,"expert",7,0,0.2,0.2,0.8,1,"F","circle-e-square-c","1",0,0,1713533900588,1713533463115,437.473
"242",5,"expert",7,0,0.2,0.2,0.8,2,"F","circle-[ce]-square-b","1",0,0,1713533903707,1713533463115,440.592
"243",5,"expert",7,0,0.2,0.2,0.8,3,"F","circle-[ce]-square-[[ce]b]","1",0,0,1713533907673,1713533463115,444.558
"244",5,"expert",7,0,0.2,0.2,0.8,4,"F","circle-[ce]-square-[[[ce]b][ce]]","0",0,0,1713533910426,1713533463115,447.311
"245",5,"expert",7,0,0.2,0.2,0.8,5,"F","square-[[[ce]b][ce]]-square-[[[ce]b][ce]]","0",0,0,1713533914408,1713533463115,451.293
"246",5,"expert",7,0,0.2,0.2,0.8,6,"E","square-[[[ce]b][ce]]","NA",338,338,1713533920108,1713533463115,456.993
"247",5,"expert",7,0,0.2,0.2,0.8,7,"E","square-[[[ce]b][ce]]","NA",338,676,1713533921924,1713533463115,458.809
"248",5,"expert",7,0,0.2,0.2,0.8,8,"E","square-[[[ce]b][ce]]","NA",338,1014,1713533924075,1713533463115,460.96
"249",5,"expert",7,0,0.2,0.2,0.8,9,"E","square-[[[ce]b][ce]]","NA",338,1352,1713533925959,1713533463115,462.844
"250",5,"expert",7,0,0.2,0.2,0.8,10,"E","square-[[[ce]b][ce]]","NA",338,1690,1713533928042,1713533463115,464.927
"251",5,"expert",8,0,0.2,0.2,0.8,1,"F","circle-e-square-d","0",0,0,1713533938009,1713533463115,474.894
"252",5,"expert",8,0,0.2,0.2,0.8,2,"F","circle-d-square-d","1",0,0,1713533941077,1713533463115,477.962
"253",5,"expert",8,0,0.2,0.2,0.8,3,"F","circle-[dd]-square-d","0",0,0,1713533944893,1713533463115,481.778
"254",5,"expert",8,0,0.2,0.2,0.8,4,"F","circle-[dd]-square-e","1",0,0,1713533947061,1713533463115,483.946
"255",5,"expert",8,0,0.2,0.2,0.8,5,"F","circle-[[dd]e]-square-e","1",0,0,1713533950091,1713533463115,486.976
"256",5,"expert",8,0,0.2,0.2,0.8,6,"F","circle-[[[dd]e]e]-square-e","1",0,0,1713533955212,1713533463115,492.097
"257",5,"expert",8,0,0.2,0.2,0.8,7,"F","circle-[[[dd]e]e]-square-[[[[dd]e]e]e]","1",0,0,1713533957678,1713533463115,494.563
"258",5,"expert",8,0,0.2,0.2,0.8,8,"F","circle-[[[[[dd]e]e]e][[[dd]e]e]]-square-[[[[dd]e]e]e]","1",0,0,1713533961412,1713533463115,498.297
"259",5,"expert",8,0,0.2,0.2,0.8,9,"F","circle-[[[[[dd]e]e]e][[[dd]e]e]]-square-[[[[[[dd]e]e]e][[[dd]e]e]][[[[dd]e]e]e]]","1",0,0,1713533968077,1713533463115,504.962
"260",5,"expert",8,0,0.2,0.2,0.8,10,"E","square-[[[[[[[dd]e]e]e][[[dd]e]e]][[[[dd]e]e]e]][[[[[dd]e]e]e][[[dd]e]e]]]","NA",1713,1713,1713533974129,1713533463115,511.014
"261",5,"expert",9,0,0.8,0.2,0.2,1,"F","circle-b-circle-b","1",0,0,1713533981462,1713533463115,518.347
"262",5,"expert",9,0,0.8,0.2,0.2,2,"F","circle-[bb]-circle-[bb]","1",0,0,1713533984364,1713533463115,521.249
"263",5,"expert",9,0,0.8,0.2,0.2,3,"F","circle-[[bb][bb]]-circle-[[bb][bb]]","1",0,0,1713533986664,1713533463115,523.549
"264",5,"expert",9,0,0.8,0.2,0.2,4,"F","circle-[[[bb][bb]][[bb][bb]]]-circle-[[[bb][bb]][[bb][bb]]]","0",0,0,1713533990167,1713533463115,527.052
"265",5,"expert",9,0,0.8,0.2,0.2,5,"F","circle-[[[bb][bb]][[bb][bb]]]-circle-[[bb][bb]]","1",0,0,1713533993665,1713533463115,530.55
"266",5,"expert",9,0,0.8,0.2,0.2,6,"F","circle-[[[[bb][bb]][[bb][bb]]][[bb][bb]]]-circle-[[[[bb][bb]][[bb][bb]]][[bb][bb]]]","1",0,0,1713533996730,1713533463115,533.615
"267",5,"expert",9,0,0.8,0.2,0.2,7,"F","circle-[[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]]-circle-[[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]]","1",0,0,1713534000747,1713533463115,537.632
"268",5,"expert",9,0,0.8,0.2,0.2,8,"E","circle-[[[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]][[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]]]","NA",1142,1142,1713534003747,1713533463115,540.632
"269",5,"expert",9,0,0.8,0.2,0.2,9,"E","circle-[[[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]][[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]]]","NA",1142,2284,1713534006216,1713533463115,543.101
"270",5,"expert",9,0,0.8,0.2,0.2,10,"E","circle-[[[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]][[[[[bb][bb]][[bb][bb]]][[bb][bb]]][[[[bb][bb]][[bb][bb]]][[bb][bb]]]]]","NA",1142,3426,1713534008833,1713533463115,545.718
"271",6,"novice",1,1,0.2,0.2,0.8,1,"F","circle-a-square-c","1",0,0,1713533976602,1713533887807,88.795
"272",6,"novice",1,1,0.2,0.2,0.8,2,"F","circle-b-square-b","1",0,0,1713533979142,1713533887807,91.335
"273",6,"novice",1,1,0.2,0.2,0.8,3,"F","square-e-square-f","0",0,0,1713533981190,1713533887807,93.383
"274",6,"novice",1,1,0.2,0.2,0.8,4,"F","circle-c-circle-d","0",0,0,1713533985672,1713533887807,97.865
"275",6,"novice",1,1,0.2,0.2,0.8,5,"E","square-[ac]","NA",150,150,1713533988777,1713533887807,100.97
"276",6,"novice",1,1,0.2,0.2,0.8,6,"E","square-[bb]","NA",150,300,1713533990292,1713533887807,102.485
"277",6,"novice",1,1,0.2,0.2,0.8,7,"F","square-[ac]-square-[bb]","1",0,300,1713533992528,1713533887807,104.721
"278",6,"novice",1,1,0.2,0.2,0.8,8,"E","square-[[ac][bb]]","NA",225,525,1713533993886,1713533887807,106.079
"279",6,"novice",1,1,0.2,0.2,0.8,9,"F","circle-b-square-f","1",0,525,1713533997614,1713533887807,109.807
"280",6,"novice",1,1,0.2,0.2,0.8,10,"E","square-[bf]","NA",150,675,1713533999363,1713533887807,111.556
"281",6,"novice",2,1,0.2,0.2,0.8,1,"F","circle-c-square-b","0",0,0,1713534004585,1713533887807,116.778
"282",6,"novice",2,1,0.2,0.2,0.8,2,"F","circle-a-square-d","0",0,0,1713534006458,1713533887807,118.651
"283",6,"novice",2,1,0.2,0.2,0.8,3,"F","circle-d-circle-e","0",0,0,1713534008569,1713533887807,120.762
"284",6,"novice",2,1,0.2,0.2,0.8,4,"E","circle-f","NA",100,100,1713534011275,1713533887807,123.468
"285",6,"novice",2,1,0.2,0.2,0.8,5,"E","square-c","NA",100,200,1713534011930,1713533887807,124.123
"286",6,"novice",2,1,0.2,0.2,0.8,6,"E","square-b","NA",100,300,1713534012727,1713533887807,124.92
"287",6,"novice",2,1,0.2,0.2,0.8,7,"E","square-a","NA",100,400,1713534013978,1713533887807,126.171
"288",6,"novice",2,1,0.2,0.2,0.8,8,"F","circle-a-square-f","1",0,400,1713534016673,1713533887807,128.866
"289",6,"novice",2,1,0.2,0.2,0.8,9,"E","square-[af]","NA",150,550,1713534017736,1713533887807,129.929
"290",6,"novice",2,1,0.2,0.2,0.8,10,"F","square-e-square-f","0",0,550,1713534022592,1713533887807,134.785
"291",6,"novice",3,1,0.2,0.8,0.2,1,"E","circle-a","NA",100,100,1713534026689,1713533887807,138.882
"292",6,"novice",3,1,0.2,0.8,0.2,2,"E","circle-b","NA",100,200,1713534027809,1713533887807,140.002
"293",6,"novice",3,1,0.2,0.8,0.2,3,"E","square-c","NA",100,300,1713534028913,1713533887807,141.106
"294",6,"novice",3,1,0.2,0.8,0.2,4,"E","square-b","NA",100,400,1713534029971,1713533887807,142.164
"295",6,"novice",3,1,0.2,0.8,0.2,5,"E","square-a","NA",100,500,1713534030952,1713533887807,143.145
"296",6,"novice",3,1,0.2,0.8,0.2,6,"F","circle-a-square-f","0",0,500,1713534033741,1713533887807,145.934
"297",6,"novice",3,1,0.2,0.8,0.2,7,"F","circle-c-circle-d","0",0,500,1713534036981,1713533887807,149.174
"298",6,"novice",3,1,0.2,0.8,0.2,8,"E","square-d","NA",100,600,1713534038396,1713533887807,150.589
"299",6,"novice",3,1,0.2,0.8,0.2,9,"E","square-c","NA",100,700,1713534039165,1713533887807,151.358
"300",6,"novice",3,1,0.2,0.8,0.2,10,"E","square-b","NA",100,800,1713534040604,1713533887807,152.797
"301",6,"novice",4,1,0.8,0.2,0.2,1,"F","circle-e-square-c","1",0,0,1713534045323,1713533887807,157.516
"302",6,"novice",4,1,0.8,0.2,0.2,2,"F","circle-c-square-e","0",0,0,1713534048619,1713533887807,160.812
"303",6,"novice",4,1,0.8,0.2,0.2,3,"F","circle-[ce]-circle-f","1",0,0,1713534051599,1713533887807,163.792
"304",6,"novice",4,1,0.8,0.2,0.2,4,"F","circle-[[ce]f]-circle-[ce]","1",0,0,1713534054253,1713533887807,166.446
"305",6,"novice",4,1,0.8,0.2,0.2,5,"E","circle-[ce]","NA",150,150,1713534056354,1713533887807,168.547
"306",6,"novice",4,1,0.8,0.2,0.2,6,"E","circle-[[ce]f]","NA",225,375,1713534057489,1713533887807,169.682
"307",6,"novice",4,1,0.8,0.2,0.2,7,"E","circle-[[[ce]f][ce]]","NA",338,713,1713534058903,1713533887807,171.096
"308",6,"novice",4,1,0.8,0.2,0.2,8,"F","circle-[[[ce]f][ce]]-circle-[ce]","1",0,713,1713534062640,1713533887807,174.833
"309",6,"novice",4,1,0.8,0.2,0.2,9,"E","circle-[[[[ce]f][ce]][ce]]","NA",507,1220,1713534064798,1713533887807,176.991
"310",6,"novice",4,1,0.8,0.2,0.2,10,"F","circle-[[[ce]f][ce]]-circle-[[ce]f]","1",0,1220,1713534067536,1713533887807,179.729
"311",6,"novice",5,1,0.2,0.8,0.2,1,"F","circle-d-circle-f","0",0,0,1713534074057,1713533887807,186.25
"312",6,"novice",5,1,0.2,0.8,0.2,2,"F","square-d-square-f","1",0,0,1713534075957,1713533887807,188.15
"313",6,"novice",5,1,0.2,0.8,0.2,3,"F","circle-b-square-[df]","0",0,0,1713534078445,1713533887807,190.638
"314",6,"novice",5,1,0.2,0.8,0.2,4,"F","square-[df]-square-f","1",0,0,1713534080286,1713533887807,192.479
"315",6,"novice",5,1,0.2,0.8,0.2,5,"F","square-[[df]f]-square-[df]","1",0,0,1713534082234,1713533887807,194.427
"316",6,"novice",5,1,0.2,0.8,0.2,6,"F","square-[[[df]f][df]]-square-[df]","1",0,0,1713534085627,1713533887807,197.82
"317",6,"novice",5,1,0.2,0.8,0.2,7,"E","square-[[[[df]f][df]][df]]","NA",507,507,1713534087043,1713533887807,199.236
"318",6,"novice",5,1,0.2,0.8,0.2,8,"E","square-[[[df]f][df]]","NA",338,845,1713534088250,1713533887807,200.443
"319",6,"novice",5,1,0.2,0.8,0.2,9,"E","square-[[df]f]","NA",225,1070,1713534091118,1713533887807,203.311
"320",6,"novice",5,1,0.2,0.8,0.2,10,"F","square-[[[[df]f][df]][df]]-square-[[[df]f][df]]","1",0,1070,1713534093626,1713533887807,205.819
"321",6,"novice",6,1,0.8,0.2,0.2,1,"F","circle-a-circle-e","1",0,0,1713534098579,1713533887807,210.772
"322",6,"novice",6,1,0.8,0.2,0.2,2,"F","circle-[ae]-circle-f","1",0,0,1713534101227,1713533887807,213.42
"323",6,"novice",6,1,0.8,0.2,0.2,3,"F","circle-[[ae]f]-circle-[ae]","1",0,0,1713534102920,1713533887807,215.113
