"","id","condition","task_type","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"221",3,"novice-high","practice",3,"novice","high","circle-square",1,"E","square-f","NA",100,100,1717504663530,1717504601235,62.295
"222",3,"novice-high","practice",3,"novice","high","circle-square",2,"E","square-e","NA",100,200,1717504665500,1717504601235,64.265
"223",3,"novice-high","practice",3,"novice","high","circle-square",3,"E","circle-a","NA",100,300,1717504667239,1717504601235,66.004
"224",3,"novice-high","practice",3,"novice","high","circle-square",4,"E","circle-a","NA",100,400,1717504668091,1717504601235,66.856
"225",3,"novice-high","practice",3,"novice","high","circle-square",5,"E","circle-a","NA",100,500,1717504668940,1717504601235,67.705
"226",3,"novice-high","practice",3,"novice","high","circle-square",6,"E","circle-a","NA",100,600,1717504670880,1717504601235,69.645
"227",3,"novice-high","practice",3,"novice","high","circle-square",7,"E","circle-a","NA",100,700,1717504671981,1717504601235,70.746
"228",3,"novice-high","practice",3,"novice","high","circle-square",8,"E","circle-a","NA",100,800,1717504672856,1717504601235,71.621
"229",3,"novice-high","practice",3,"novice","high","circle-square",9,"E","circle-a","NA",100,900,1717504673755,1717504601235,72.52
"230",3,"novice-high","practice",3,"novice","high","circle-square",10,"E","circle-a","NA",100,1000,1717504674731,1717504601235,73.496
"231",3,"novice-high","practice",4,"novice","high","triangle-triangle",1,"E","circle-c","NA",100,100,1717504677840,1717504601235,76.605
"232",3,"novice-high","practice",4,"novice","high","triangle-triangle",2,"E","circle-b","NA",100,200,1717504680564,1717504601235,79.329
"233",3,"novice-high","practice",4,"novice","high","triangle-triangle",3,"E","circle-b","NA",100,300,1717504681577,1717504601235,80.342
"234",3,"novice-high","practice",4,"novice","high","triangle-triangle",4,"E","circle-b","NA",100,400,1717504682511,1717504601235,81.276
"235",3,"novice-high","practice",4,"novice","high","triangle-triangle",5,"E","circle-b","NA",100,500,1717504683416,1717504601235,82.181
"236",3,"novice-high","practice",4,"novice","high","triangle-triangle",6,"E","circle-b","NA",100,600,1717504684798,1717504601235,83.563
"237",3,"novice-high","practice",4,"novice","high","triangle-triangle",7,"E","circle-b","NA",100,700,1717504685953,1717504601235,84.718
"238",3,"novice-high","practice",4,"novice","high","triangle-triangle",8,"E","circle-b","NA",100,800,1717504686848,1717504601235,85.613
"239",3,"novice-high","practice",4,"novice","high","triangle-triangle",9,"E","circle-a","NA",100,900,1717504688811,1717504601235,87.576
"240",3,"novice-high","practice",4,"novice","high","triangle-triangle",10,"E","circle-a","NA",100,1000,1717504690127,1717504601235,88.892
"241",3,"novice-high","practice",5,"novice","high","diamond-diamond",1,"E","circle-a","NA",100,100,1717504696255,1717504601235,95.02
"242",3,"novice-high","practice",5,"novice","high","diamond-diamond",2,"E","circle-a","NA",100,200,1717504697088,1717504601235,95.853
"243",3,"novice-high","practice",5,"novice","high","diamond-diamond",3,"E","circle-a","NA",100,300,1717504697872,1717504601235,96.637
"244",3,"novice-high","practice",5,"novice","high","diamond-diamond",4,"E","circle-a","NA",100,400,1717504699408,1717504601235,98.173
"245",3,"novice-high","practice",5,"novice","high","diamond-diamond",5,"E","circle-a","NA",100,500,1717504700463,1717504601235,99.228
"246",3,"novice-high","practice",5,"novice","high","diamond-diamond",6,"E","circle-a","NA",100,600,1717504702321,1717504601235,101.086
"247",3,"novice-high","practice",5,"novice","high","diamond-diamond",7,"F","circle-a-circle-a","1",0,600,1717504704841,1717504601235,103.606
"248",3,"novice-high","practice",5,"novice","high","diamond-diamond",8,"E","circle-[aa]","NA",150,750,1717504710658,1717504601235,109.423
"249",3,"novice-high","practice",5,"novice","high","diamond-diamond",9,"E","circle-d","NA",100,850,1717504713007,1717504601235,111.772
"250",3,"novice-high","practice",5,"novice","high","diamond-diamond",10,"E","circle-[aa]","NA",150,1000,1717504714975,1717504601235,113.74
"251",3,"novice-high","task",1,"novice","high","triangle-circle",1,"F","circle-d-triangle-c","1",0,0,1717504724480,1717504601235,123.245
"252",3,"novice-high","task",1,"novice","high","triangle-circle",2,"E","triangle-[cd]","NA",150,150,1717504726743,1717504601235,125.508
"253",3,"novice-high","task",1,"novice","high","triangle-circle",3,"E","triangle-[cd]","NA",150,300,1717504728437,1717504601235,127.202
"254",3,"novice-high","task",1,"novice","high","triangle-circle",4,"E","triangle-[cd]","NA",150,450,1717504730048,1717504601235,128.813
"255",3,"novice-high","task",1,"novice","high","triangle-circle",5,"E","triangle-[cd]","NA",150,600,1717504731556,1717504601235,130.321
"256",3,"novice-high","task",1,"novice","high","triangle-circle",6,"E","triangle-[cd]","NA",150,750,1717504733154,1717504601235,131.919
"257",3,"novice-high","task",1,"novice","high","triangle-circle",7,"E","triangle-[cd]","NA",150,900,1717504734437,1717504601235,133.202
"258",3,"novice-high","task",1,"novice","high","triangle-circle",8,"E","triangle-[cd]","NA",150,1050,1717504735936,1717504601235,134.701
"259",3,"novice-high","task",1,"novice","high","triangle-circle",9,"E","triangle-[cd]","NA",150,1200,1717504738130,1717504601235,136.895
"260",3,"novice-high","task",1,"novice","high","triangle-circle",10,"E","triangle-[cd]","NA",150,1350,1717504739950,1717504601235,138.715
"261",3,"novice-high","task",2,"novice","high","circle-diamond",1,"F","square-a-square-d","0",0,0,1717504744285,1717504601235,143.05
"262",3,"novice-high","task",2,"novice","high","circle-diamond",2,"F","square-b-square-e","1",0,0,1717504747102,1717504601235,145.867
"263",3,"novice-high","task",2,"novice","high","circle-diamond",3,"E","square-[be]","NA",150,150,1717504749222,1717504601235,147.987
"264",3,"novice-high","task",2,"novice","high","circle-diamond",4,"E","square-[be]","NA",150,300,1717504750635,1717504601235,149.4
"265",3,"novice-high","task",2,"novice","high","circle-diamond",5,"E","square-[be]","NA",150,450,1717504751915,1717504601235,150.68
"266",3,"novice-high","task",2,"novice","high","circle-diamond",6,"E","square-[be]","NA",150,600,1717504753386,1717504601235,152.151
"267",3,"novice-high","task",2,"novice","high","circle-diamond",7,"E","square-[be]","NA",150,750,1717504754870,1717504601235,153.635
"268",3,"novice-high","task",2,"novice","high","circle-diamond",8,"E","square-[be]","NA",150,900,1717504756453,1717504601235,155.218
"269",3,"novice-high","task",2,"novice","high","circle-diamond",9,"E","square-[be]","NA",150,1050,1717504757988,1717504601235,156.753
"270",3,"novice-high","task",2,"novice","high","circle-diamond",10,"E","square-[be]","NA",150,1200,1717504759584,1717504601235,158.349
"271",3,"novice-high","task",3,"novice","high","circle-square",1,"F","square-b-square-f","0",0,0,1717504765108,1717504601235,163.873
"272",3,"novice-high","task",3,"novice","high","circle-square",2,"F","diamond-d-square-d","0",0,0,1717504767543,1717504601235,166.308
"273",3,"novice-high","task",3,"novice","high","circle-square",3,"F","diamond-a-diamond-b","0",0,0,1717504769829,1717504601235,168.594
"274",3,"novice-high","task",3,"novice","high","circle-square",4,"E","circle-a","NA",100,100,1717504771924,1717504601235,170.689
"275",3,"novice-high","task",3,"novice","high","circle-square",5,"E","circle-a","NA",100,200,1717504773340,1717504601235,172.105
"276",3,"novice-high","task",3,"novice","high","circle-square",6,"E","circle-a","NA",100,300,1717504774403,1717504601235,173.168
"277",3,"novice-high","task",3,"novice","high","circle-square",7,"E","circle-a","NA",100,400,1717504775437,1717504601235,174.202
"278",3,"novice-high","task",3,"novice","high","circle-square",8,"E","circle-a","NA",100,500,1717504776437,1717504601235,175.202
"279",3,"novice-high","task",3,"novice","high","circle-square",9,"E","circle-a","NA",100,600,1717504777413,1717504601235,176.178
"280",3,"novice-high","task",3,"novice","high","circle-square",10,"E","circle-a","NA",100,700,1717504778286,1717504601235,177.051
"281",3,"novice-high","task",4,"novice","high","triangle-triangle",1,"F","circle-c-square-a","0",0,0,1717504783471,1717504601235,182.236
"282",3,"novice-high","task",4,"novice","high","triangle-triangle",2,"F","circle-e-square-e","0",0,0,1717504786655,1717504601235,185.42
"283",3,"novice-high","task",4,"novice","high","triangle-triangle",3,"F","diamond-d-square-f","0",0,0,1717504788784,1717504601235,187.549
"284",3,"novice-high","task",4,"novice","high","triangle-triangle",4,"F","square-b-square-c","0",0,0,1717504790653,1717504601235,189.418
"285",3,"novice-high","task",4,"novice","high","triangle-triangle",5,"F","diamond-e-triangle-f","0",0,0,1717504793885,1717504601235,192.65
"286",3,"novice-high","task",4,"novice","high","triangle-triangle",6,"F","diamond-a-square-c","0",0,0,1717504797134,1717504601235,195.899
"287",3,"novice-high","task",4,"novice","high","triangle-triangle",7,"F","diamond-d-diamond-e","0",0,0,1717504799337,1717504601235,198.102
"288",3,"novice-high","task",4,"novice","high","triangle-triangle",8,"E","square-a","NA",100,100,1717504800936,1717504601235,199.701
"289",3,"novice-high","task",4,"novice","high","triangle-triangle",9,"E","circle-a","NA",100,200,1717504802952,1717504601235,201.717
"290",3,"novice-high","task",4,"novice","high","triangle-triangle",10,"E","circle-a","NA",100,300,1717504804099,1717504601235,202.864
"291",3,"novice-high","task",5,"novice","high","diamond-diamond",1,"E","circle-c","NA",100,100,1717504807171,1717504601235,205.936
"292",3,"novice-high","task",5,"novice","high","diamond-diamond",2,"E","circle-c","NA",100,200,1717504808801,1717504601235,207.566
"293",3,"novice-high","task",5,"novice","high","diamond-diamond",3,"E","circle-a","NA",100,300,1717504809787,1717504601235,208.552
"294",3,"novice-high","task",5,"novice","high","diamond-diamond",4,"E","circle-a","NA",100,400,1717504810594,1717504601235,209.359
"295",3,"novice-high","task",5,"novice","high","diamond-diamond",5,"E","circle-a","NA",100,500,1717504811918,1717504601235,210.683
"296",3,"novice-high","task",5,"novice","high","diamond-diamond",6,"F","circle-a-circle-a","1",0,500,1717504814051,1717504601235,212.816
"297",3,"novice-high","task",5,"novice","high","diamond-diamond",7,"E","circle-[aa]","NA",150,650,1717504815904,1717504601235,214.669
"298",3,"novice-high","task",5,"novice","high","diamond-diamond",8,"E","circle-[aa]","NA",150,800,1717504817486,1717504601235,216.251
"299",3,"novice-high","task",5,"novice","high","diamond-diamond",9,"E","circle-[aa]","NA",150,950,1717504819117,1717504601235,217.882
"300",3,"novice-high","task",5,"novice","high","diamond-diamond",10,"E","circle-[aa]","NA",150,1100,1717504820529,1717504601235,219.294
"301",4,"novice-low","practice",1,"novice","low","square-circle",1,"F","circle-a-square-f","0",0,0,1717504529831,1717504520264,9.567
"302",4,"novice-low","practice",1,"novice","low","square-circle",2,"F","square-a-square-d","0",0,0,1717504533368,1717504520264,13.104
"303",4,"novice-low","practice",1,"novice","low","square-circle",3,"F","square-c-square-f","0",0,0,1717504536198,1717504520264,15.934
"304",4,"novice-low","practice",1,"novice","low","square-circle",4,"E","square-d","NA",100,100,1717504537672,1717504520264,17.408
"305",4,"novice-low","practice",1,"novice","low","square-circle",5,"E","circle-e","NA",100,200,1717504539666,1717504520264,19.402
"306",4,"novice-low","practice",1,"novice","low","square-circle",6,"E","circle-b","NA",100,300,1717504541264,1717504520264,21
"307",4,"novice-low","practice",1,"novice","low","square-circle",7,"F","circle-c-circle-e","0",0,300,1717504543448,1717504520264,23.184
"308",4,"novice-low","practice",1,"novice","low","square-circle",8,"F","circle-a-circle-b","0",0,300,1717504548629,1717504520264,28.365
"309",4,"novice-low","practice",1,"novice","low","square-circle",9,"F","circle-c-circle-d","0",0,300,1717504551240,1717504520264,30.976
"310",4,"novice-low","practice",1,"novice","low","square-circle",10,"E","circle-f","NA",100,400,1717504553003,1717504520264,32.739
"311",4,"novice-low","practice",2,"novice","low","circle-circle",1,"F","circle-a-square-f","0",0,0,1717504558943,1717504520264,38.679
"312",4,"novice-low","practice",2,"novice","low","circle-circle",2,"F","circle-e-circle-f","1",0,0,1717504561692,1717504520264,41.428
"313",4,"novice-low","practice",2,"novice","low","circle-circle",3,"F","circle-[ef]-square-a","0",0,0,1717504565092,1717504520264,44.828
"314",4,"novice-low","practice",2,"novice","low","circle-circle",4,"E","circle-[ef]","NA",150,150,1717504566733,1717504520264,46.469
"315",4,"novice-low","practice",2,"novice","low","circle-circle",5,"F","circle-[ef]-square-b","0",0,150,1717504570989,1717504520264,50.725
"316",4,"novice-low","practice",2,"novice","low","circle-circle",6,"F","circle-[ef]-square-c","0",0,150,1717504573054,1717504520264,52.79
"317",4,"novice-low","practice",2,"novice","low","circle-circle",7,"E","circle-[ef]","NA",150,300,1717504575487,1717504520264,55.223
"318",4,"novice-low","practice",2,"novice","low","circle-circle",8,"E","circle-[ef]","NA",150,450,1717504577279,1717504520264,57.015
"319",4,"novice-low","practice",2,"novice","low","circle-circle",9,"E","circle-[ef]","NA",150,600,1717504578618,1717504520264,58.354
"320",4,"novice-low","practice",2,"novice","low","circle-circle",10,"E","circle-[ef]","NA",150,750,1717504579928,1717504520264,59.664
"321",4,"novice-low","practice",3,"novice","low","circle-circle",1,"F","square-a-square-b","0",0,0,1717504584860,1717504520264,64.596
"322",4,"novice-low","practice",3,"novice","low","circle-circle",2,"F","square-c-square-d","1",0,0,1717504587514,1717504520264,67.25
"323",4,"novice-low","practice",3,"novice","low","circle-circle",3,"F","circle-a-square-[cd]","0",0,0,1717504591402,1717504520264,71.138
"324",4,"novice-low","practice",3,"novice","low","circle-circle",4,"F","square-[cd]-square-f","0",0,0,1717504594117,1717504520264,73.853
"325",4,"novice-low","practice",3,"novice","low","circle-circle",5,"F","square-e-square-f","1",0,0,1717504597075,1717504520264,76.811
"326",4,"novice-low","practice",3,"novice","low","circle-circle",6,"F","square-[cd]-square-[ef]","1",0,0,1717504600387,1717504520264,80.123
"327",4,"novice-low","practice",3,"novice","low","circle-circle",7,"E","square-[[cd][ef]]","NA",225,225,1717504607390,1717504520264,87.126
"328",4,"novice-low","practice",3,"novice","low","circle-circle",8,"E","square-[[cd][ef]]","NA",225,450,1717504608714,1717504520264,88.45
"329",4,"novice-low","practice",3,"novice","low","circle-circle",9,"E","square-[[cd][ef]]","NA",225,675,1717504610285,1717504520264,90.021
"330",4,"novice-low","practice",3,"novice","low","circle-circle",10,"E","square-[[cd][ef]]","NA",225,900,1717504611582,1717504520264,91.318
"331",4,"novice-low","practice",4,"novice","low","square-circle",1,"F","square-e-square-f","0",0,0,1717504626959,1717504520264,106.695
"332",4,"novice-low","practice",4,"novice","low","square-circle",2,"F","square-a-square-b","1",0,0,1717504629840,1717504520264,109.576
"333",4,"novice-low","practice",4,"novice","low","square-circle",3,"F","square-[ab]-square-c","1",0,0,1717504633059,1717504520264,112.795
"334",4,"novice-low","practice",4,"novice","low","square-circle",4,"F","square-[[ab]c]-square-d","1",0,0,1717504635327,1717504520264,115.063
"335",4,"novice-low","practice",4,"novice","low","square-circle",5,"F","square-[[[ab]c]d]-square-e","0",0,0,1717504637718,1717504520264,117.454
"336",4,"novice-low","practice",4,"novice","low","square-circle",6,"E","square-[[[ab]c]d]","NA",338,338,1717504639776,1717504520264,119.512
