"","id","condition","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"194",3,"novice-high",6,"novice","high","circle-triangle",4,"F","circle-f-triangle-b","1",0,0,1716406137269,1716405886788,250.481
"195",3,"novice-high",6,"novice","high","circle-triangle",5,"F","circle-e-triangle-[bf]","1",0,0,1716406139299,1716405886788,252.511
"196",3,"novice-high",6,"novice","high","circle-triangle",6,"F","triangle-[[bf]e]-triangle-[bf]","0",0,0,1716406141328,1716405886788,254.54
"197",3,"novice-high",6,"novice","high","circle-triangle",7,"F","circle-a-triangle-[[bf]e]","1",0,0,1716406143361,1716405886788,256.573
"198",3,"novice-high",6,"novice","high","circle-triangle",8,"F","diamond-f-triangle-[[[bf]e]a]","0",0,0,1716406149299,1716405886788,262.511
"199",3,"novice-high",6,"novice","high","circle-triangle",9,"E","triangle-[[[bf]e]a]","NA",338,338,1716406151315,1716405886788,264.527
"200",3,"novice-high",6,"novice","high","circle-triangle",10,"E","triangle-[[[bf]e]a]","NA",338,676,1716406152440,1716405886788,265.652
"201",3,"novice-high",7,"novice","high","circle-circle",1,"F","triangle-b-triangle-e","0",0,0,1716406156117,1716405886788,269.329
"202",3,"novice-high",7,"novice","high","circle-circle",2,"F","circle-d-triangle-c","0",0,0,1716406157951,1716405886788,271.163
"203",3,"novice-high",7,"novice","high","circle-circle",3,"F","square-b-triangle-f","1",0,0,1716406159614,1716405886788,272.826
"204",3,"novice-high",7,"novice","high","circle-circle",4,"F","diamond-d-triangle-[bf]","0",0,0,1716406164816,1716405886788,278.028
"205",3,"novice-high",7,"novice","high","circle-circle",5,"F","square-e-triangle-[bf]","0",0,0,1716406166676,1716405886788,279.888
"206",3,"novice-high",7,"novice","high","circle-circle",6,"F","circle-f-triangle-[bf]","1",0,0,1716406169363,1716405886788,282.575
"207",3,"novice-high",7,"novice","high","circle-circle",7,"F","circle-b-triangle-[[bf]f]","0",0,0,1716406171460,1716405886788,284.672
"208",3,"novice-high",7,"novice","high","circle-circle",8,"E","triangle-[[bf]f]","NA",225,225,1716406173825,1716405886788,287.037
"209",3,"novice-high",7,"novice","high","circle-circle",9,"E","triangle-[[bf]f]","NA",225,450,1716406175285,1716405886788,288.497
"210",3,"novice-high",7,"novice","high","circle-circle",10,"E","triangle-[[bf]f]","NA",225,675,1716406176492,1716405886788,289.704
"211",4,"expert-high",1,"expert","high","square-circle",1,"F","circle-d-square-b","1",0,0,1716405979606,1716405865002,114.604
"212",4,"expert-high",1,"expert","high","square-circle",2,"F","circle-b-square-[bd]","1",0,0,1716405987894,1716405865002,122.892
"213",4,"expert-high",1,"expert","high","square-circle",3,"F","circle-f-square-[[bd]b]","0",0,0,1716405991639,1716405865002,126.637
"214",4,"expert-high",1,"expert","high","square-circle",4,"F","circle-c-square-[[bd]b]","1",0,0,1716405996504,1716405865002,131.502
"215",4,"expert-high",1,"expert","high","square-circle",5,"F","circle-a-square-[[[bd]b]c]","1",0,0,1716406001851,1716405865002,136.849
"216",4,"expert-high",1,"expert","high","square-circle",6,"F","circle-f-square-[[[[bd]b]c]a]","1",0,0,1716406008282,1716405865002,143.28
"217",4,"expert-high",1,"expert","high","square-circle",7,"F","circle-e-square-[[[[[bd]b]c]a]f]","1",0,0,1716406013061,1716405865002,148.059
"218",4,"expert-high",1,"expert","high","square-circle",8,"F","circle-c-square-[[[[[[bd]b]c]a]f]e]","0",0,0,1716406016963,1716405865002,151.961
"219",4,"expert-high",1,"expert","high","square-circle",9,"E","square-[[[[[[bd]b]c]a]f]e]","NA",1142,1142,1716406020124,1716405865002,155.122
"220",4,"expert-high",1,"expert","high","square-circle",10,"E","square-[[[[[[bd]b]c]a]f]e]","NA",1142,2284,1716406022604,1716405865002,157.602
"221",4,"expert-high",2,"expert","high","triangle-triangle",1,"F","triangle-e-triangle-f","1",0,0,1716406030823,1716405865002,165.821
"222",4,"expert-high",2,"expert","high","triangle-triangle",2,"F","triangle-[ef]-triangle-c","1",0,0,1716406036288,1716405865002,171.286
"223",4,"expert-high",2,"expert","high","triangle-triangle",3,"F","triangle-[[ef]c]-triangle-a","1",0,0,1716406039232,1716405865002,174.23
"224",4,"expert-high",2,"expert","high","triangle-triangle",4,"F","triangle-[[[ef]c]a]-triangle-c","1",0,0,1716406042220,1716405865002,177.218
"225",4,"expert-high",2,"expert","high","triangle-triangle",5,"F","triangle-[[[[ef]c]a]c]-triangle-[[ef]c]","1",0,0,1716406047803,1716405865002,182.801
"226",4,"expert-high",2,"expert","high","triangle-triangle",6,"F","triangle-[[[[[ef]c]a]c][[ef]c]]-triangle-[[[[ef]c]a]c]","1",0,0,1716406051323,1716405865002,186.321
"227",4,"expert-high",2,"expert","high","triangle-triangle",7,"F","triangle-[[[[[[ef]c]a]c][[ef]c]][[[[ef]c]a]c]]-triangle-[[[[[ef]c]a]c][[ef]c]]","1",0,0,1716406054987,1716405865002,189.985
"228",4,"expert-high",2,"expert","high","triangle-triangle",8,"F","triangle-[[[[[[[ef]c]a]c][[ef]c]][[[[ef]c]a]c]][[[[[ef]c]a]c][[ef]c]]]-triangle-[[[[[[ef]c]a]c][[ef]c]][[[[ef]c]a]c]]","0",0,0,1716406058864,1716405865002,193.862
"229",4,"expert-high",2,"expert","high","triangle-triangle",9,"E","triangle-[[[[[[[ef]c]a]c][[ef]c]][[[[ef]c]a]c]][[[[[ef]c]a]c][[ef]c]]]","NA",1713,1713,1716406061752,1716405865002,196.75
"230",4,"expert-high",2,"expert","high","triangle-triangle",10,"E","triangle-[[[[[[[ef]c]a]c][[ef]c]][[[[ef]c]a]c]][[[[[ef]c]a]c][[ef]c]]]","NA",1713,3426,1716406064331,1716405865002,199.329
"231",4,"expert-high",3,"expert","high","diamond-circle",1,"F","circle-b-diamond-f","0",0,0,1716406075226,1716405865002,210.224
"232",4,"expert-high",3,"expert","high","diamond-circle",2,"F","circle-c-diamond-c","0",0,0,1716406078384,1716405865002,213.382
"233",4,"expert-high",3,"expert","high","diamond-circle",3,"F","circle-d-diamond-b","1",0,0,1716406082624,1716405865002,217.622
"234",4,"expert-high",3,"expert","high","diamond-circle",4,"F","circle-c-diamond-[bd]","1",0,0,1716406086268,1716405865002,221.266
"235",4,"expert-high",3,"expert","high","diamond-circle",5,"F","circle-d-diamond-[[bd]c]","0",0,0,1716406089191,1716405865002,224.189
"236",4,"expert-high",3,"expert","high","diamond-circle",6,"F","circle-f-diamond-[[bd]c]","0",0,0,1716406092260,1716405865002,227.258
"237",4,"expert-high",3,"expert","high","diamond-circle",7,"F","diamond-[[bd]c]-square-b","0",0,0,1716406096655,1716405865002,231.653
"238",4,"expert-high",3,"expert","high","diamond-circle",8,"F","circle-e-diamond-[[bd]c]","0",0,0,1716406101651,1716405865002,236.649
"239",4,"expert-high",3,"expert","high","diamond-circle",9,"E","diamond-[[bd]c]","NA",225,225,1716406105943,1716405865002,240.941
"240",4,"expert-high",3,"expert","high","diamond-circle",10,"E","diamond-[[bd]c]","NA",225,450,1716406107842,1716405865002,242.84
"241",4,"expert-high",4,"expert","high","triangle-square",1,"F","square-c-triangle-c","1",0,0,1716406116674,1716405865002,251.672
"242",4,"expert-high",4,"expert","high","triangle-square",2,"F","square-e-triangle-[cc]","0",0,0,1716406119859,1716405865002,254.857
"243",4,"expert-high",4,"expert","high","triangle-square",3,"F","square-c-triangle-[cc]","1",0,0,1716406123123,1716405865002,258.121
"244",4,"expert-high",4,"expert","high","triangle-square",4,"F","square-d-triangle-[[cc]c]","1",0,0,1716406126397,1716405865002,261.395
"245",4,"expert-high",4,"expert","high","triangle-square",5,"F","square-f-triangle-[[[cc]c]d]","1",0,0,1716406129493,1716405865002,264.491
"246",4,"expert-high",4,"expert","high","triangle-square",6,"F","square-a-triangle-[[[[cc]c]d]f]","1",0,0,1716406133141,1716405865002,268.139
"247",4,"expert-high",4,"expert","high","triangle-square",7,"F","square-b-triangle-[[[[[cc]c]d]f]a]","1",0,0,1716406136084,1716405865002,271.082
"248",4,"expert-high",4,"expert","high","triangle-square",8,"F","square-c-triangle-[[[[[[cc]c]d]f]a]b]","1",0,0,1716406140563,1716405865002,275.561
"249",4,"expert-high",4,"expert","high","triangle-square",9,"E","triangle-[[[[[[[cc]c]d]f]a]b]c]","NA",1713,1713,1716406144049,1716405865002,279.047
"250",4,"expert-high",4,"expert","high","triangle-square",10,"E","triangle-[[[[[[[cc]c]d]f]a]b]c]","NA",1713,3426,1716406146447,1716405865002,281.445
"251",4,"expert-high",5,"expert","high","diamond-square",1,"F","diamond-f-square-a","1",0,0,1716406159116,1716405865002,294.114
"252",4,"expert-high",5,"expert","high","diamond-square",2,"F","diamond-f-square-[af]","1",0,0,1716406162519,1716405865002,297.517
"253",4,"expert-high",5,"expert","high","diamond-square",3,"F","diamond-f-square-[[af]f]","0",0,0,1716406166684,1716405865002,301.682
"254",4,"expert-high",5,"expert","high","diamond-square",4,"F","diamond-d-square-[[af]f]","0",0,0,1716406171693,1716405865002,306.691
"255",4,"expert-high",5,"expert","high","diamond-square",5,"F","diamond-c-square-[[af]f]","1",0,0,1716406174826,1716405865002,309.824
"256",4,"expert-high",5,"expert","high","diamond-square",6,"F","diamond-b-square-[[[af]f]c]","1",0,0,1716406179315,1716405865002,314.313
"257",4,"expert-high",5,"expert","high","diamond-square",7,"F","diamond-a-square-[[[[af]f]c]b]","1",0,0,1716406182783,1716405865002,317.781
"258",4,"expert-high",5,"expert","high","diamond-square",8,"F","diamond-f-square-[[[[[af]f]c]b]a]","0",0,0,1716406186081,1716405865002,321.079
"259",4,"expert-high",5,"expert","high","diamond-square",9,"E","square-[[[[[af]f]c]b]a]","NA",761,761,1716406188338,1716405865002,323.336
"260",4,"expert-high",5,"expert","high","diamond-square",10,"E","square-[[[[[af]f]c]b]a]","NA",761,1522,1716406189959,1716405865002,324.957
"261",4,"expert-high",6,"expert","high","triangle-circle",1,"F","circle-a-triangle-f","1",0,0,1716406254935,1716405865002,389.933
"262",4,"expert-high",6,"expert","high","triangle-circle",2,"F","circle-f-triangle-[af]","0",0,0,1716406259467,1716405865002,394.465
"263",4,"expert-high",6,"expert","high","triangle-circle",3,"F","circle-e-triangle-[af]","1",0,0,1716406264048,1716405865002,399.046
"264",4,"expert-high",6,"expert","high","triangle-circle",4,"F","circle-b-triangle-[[af]e]","1",0,0,1716406268386,1716405865002,403.384
"265",4,"expert-high",6,"expert","high","triangle-circle",5,"F","circle-a-triangle-[[[af]e]b]","1",0,0,1716406271812,1716405865002,406.81
"266",4,"expert-high",6,"expert","high","triangle-circle",6,"F","circle-d-triangle-[[[[af]e]b]a]","1",0,0,1716406275678,1716405865002,410.676
"267",4,"expert-high",6,"expert","high","triangle-circle",7,"F","circle-f-triangle-[[[[[af]e]b]a]d]","1",0,0,1716406279929,1716405865002,414.927
"268",4,"expert-high",6,"expert","high","triangle-circle",8,"F","circle-a-triangle-[[[[[[af]e]b]a]d]f]","1",0,0,1716406283600,1716405865002,418.598
"269",4,"expert-high",6,"expert","high","triangle-circle",9,"F","circle-c-triangle-[[[[[[[af]e]b]a]d]f]a]","1",0,0,1716406287520,1716405865002,422.518
"270",4,"expert-high",6,"expert","high","triangle-circle",10,"E","triangle-[[[[[[[[af]e]b]a]d]f]a]c]","NA",2570,2570,1716406290218,1716405865002,425.216
"271",4,"expert-high",7,"expert","high","diamond-triangle",1,"F","diamond-c-triangle-c","0",0,0,1716406304445,1716405865002,439.443
"272",4,"expert-high",7,"expert","high","diamond-triangle",2,"F","diamond-c-triangle-a","1",0,0,1716406307815,1716405865002,442.813
"273",4,"expert-high",7,"expert","high","diamond-triangle",3,"F","diamond-d-triangle-[ac]","1",0,0,1716406311225,1716405865002,446.223
"274",4,"expert-high",7,"expert","high","diamond-triangle",4,"F","diamond-f-triangle-[[ac]d]","1",0,0,1716406314544,1716405865002,449.542
"275",4,"expert-high",7,"expert","high","diamond-triangle",5,"F","diamond-b-triangle-[[[ac]d]f]","1",0,0,1716406318037,1716405865002,453.035
"276",4,"expert-high",7,"expert","high","diamond-triangle",6,"F","diamond-e-triangle-[[[[ac]d]f]b]","1",0,0,1716406322648,1716405865002,457.646
"277",4,"expert-high",7,"expert","high","diamond-triangle",7,"F","diamond-b-triangle-[[[[[ac]d]f]b]e]","1",0,0,1716406326575,1716405865002,461.573
"278",4,"expert-high",7,"expert","high","diamond-triangle",8,"F","diamond-a-triangle-[[[[[[ac]d]f]b]e]b]","1",0,0,1716406331039,1716405865002,466.037
"279",4,"expert-high",7,"expert","high","diamond-triangle",9,"F","diamond-b-triangle-[[[[[[[ac]d]f]b]e]b]a]","1",0,0,1716406336109,1716405865002,471.107
"280",4,"expert-high",7,"expert","high","diamond-triangle",10,"E","triangle-[[[[[[[[ac]d]f]b]e]b]a]b]","NA",2570,2570,1716406338646,1716405865002,473.644
"281",5,"expert-high",1,"expert","high","triangle-square",1,"F","square-a-triangle-a","1",0,0,1716406195102,1716406095271,99.831
"282",5,"expert-high",1,"expert","high","triangle-square",2,"F","square-a-triangle-[aa]","1",0,0,1716406200967,1716406095271,105.696
"283",5,"expert-high",1,"expert","high","triangle-square",3,"F","square-a-triangle-[[aa]a]","1",0,0,1716406206335,1716406095271,111.064
"284",5,"expert-high",1,"expert","high","triangle-square",4,"F","square-a-triangle-[[[aa]a]a]","1",0,0,1716406210313,1716406095271,115.042
"285",5,"expert-high",1,"expert","high","triangle-square",5,"F","square-a-triangle-[[[[aa]a]a]a]","1",0,0,1716406215081,1716406095271,119.81
"286",5,"expert-high",1,"expert","high","triangle-square",6,"F","square-a-triangle-[[[[[aa]a]a]a]a]","0",0,0,1716406217965,1716406095271,122.694
"287",5,"expert-high",1,"expert","high","triangle-square",7,"F","square-b-triangle-[[[[[aa]a]a]a]a]","1",0,0,1716406221544,1716406095271,126.273
"288",5,"expert-high",1,"expert","high","triangle-square",8,"F","square-b-triangle-[[[[[[aa]a]a]a]a]b]","1",0,0,1716406227304,1716406095271,132.033
"289",5,"expert-high",1,"expert","high","triangle-square",9,"F","square-b-triangle-[[[[[[[aa]a]a]a]a]b]b]","1",0,0,1716406232702,1716406095271,137.431
"290",5,"expert-high",1,"expert","high","triangle-square",10,"E","triangle-[[[[[[[[aa]a]a]a]a]b]b]b]","NA",2570,2570,1716406235725,1716406095271,140.454
"291",5,"expert-high",2,"expert","high","diamond-circle",1,"F","circle-a-diamond-a","1",0,0,1716406244417,1716406095271,149.146
"292",5,"expert-high",2,"expert","high","diamond-circle",2,"F","circle-a-diamond-[aa]","1",0,0,1716406246417,1716406095271,151.146
"293",5,"expert-high",2,"expert","high","diamond-circle",3,"F","circle-a-diamond-[[aa]a]","0",0,0,1716406248727,1716406095271,153.456
"294",5,"expert-high",2,"expert","high","diamond-circle",4,"F","circle-b-diamond-[[aa]a]","1",0,0,1716406250549,1716406095271,155.278
"295",5,"expert-high",2,"expert","high","diamond-circle",5,"F","circle-b-diamond-[[[aa]a]b]","1",0,0,1716406252415,1716406095271,157.144
"296",5,"expert-high",2,"expert","high","diamond-circle",6,"F","circle-b-diamond-[[[[aa]a]b]b]","1",0,0,1716406254411,1716406095271,159.14
"297",5,"expert-high",2,"expert","high","diamond-circle",7,"F","circle-b-diamond-[[[[[aa]a]b]b]b]","1",0,0,1716406256266,1716406095271,160.995
"298",5,"expert-high",2,"expert","high","diamond-circle",8,"F","circle-b-diamond-[[[[[[aa]a]b]b]b]b]","1",0,0,1716406258806,1716406095271,163.535
"299",5,"expert-high",2,"expert","high","diamond-circle",9,"F","circle-b-diamond-[[[[[[[aa]a]b]b]b]b]b]","1",0,0,1716406261843,1716406095271,166.572
"300",5,"expert-high",2,"expert","high","diamond-circle",10,"E","diamond-[[[[[[[[aa]a]b]b]b]b]b]b]","NA",2570,2570,1716406265143,1716406095271,169.872
"301",5,"expert-high",3,"expert","high","triangle-diamond",1,"F","diamond-a-triangle-a","1",0,0,1716406276204,1716406095271,180.933
"302",5,"expert-high",3,"expert","high","triangle-diamond",2,"F","diamond-a-triangle-[aa]","1",0,0,1716406278512,1716406095271,183.241
"303",5,"expert-high",3,"expert","high","triangle-diamond",3,"F","diamond-a-triangle-[[aa]a]","1",0,0,1716406280428,1716406095271,185.157
"304",5,"expert-high",3,"expert","high","triangle-diamond",4,"F","diamond-a-triangle-[[[aa]a]a]","1",0,0,1716406283720,1716406095271,188.449
"305",5,"expert-high",3,"expert","high","triangle-diamond",5,"F","diamond-a-triangle-[[[[aa]a]a]a]","1",0,0,1716406285496,1716406095271,190.225
"306",5,"expert-high",3,"expert","high","triangle-diamond",6,"F","diamond-a-triangle-[[[[[aa]a]a]a]a]","1",0,0,1716406287719,1716406095271,192.448
"307",5,"expert-high",3,"expert","high","triangle-diamond",7,"F","diamond-a-triangle-[[[[[[aa]a]a]a]a]a]","1",0,0,1716406289640,1716406095271,194.369
"308",5,"expert-high",3,"expert","high","triangle-diamond",8,"F","diamond-a-triangle-[[[[[[[aa]a]a]a]a]a]a]","1",0,0,1716406292021,1716406095271,196.75
"309",5,"expert-high",3,"expert","high","triangle-diamond",9,"F","diamond-a-triangle-[[[[[[[[aa]a]a]a]a]a]a]a]","1",0,0,1716406294413,1716406095271,199.142
"310",5,"expert-high",3,"expert","high","triangle-diamond",10,"E","triangle-[[[[[[[[[aa]a]a]a]a]a]a]a]a]","NA",3855,3855,1716406296896,1716406095271,201.625
"311",5,"expert-high",4,"expert","high","diamond-square",1,"F","diamond-a-square-a","1",0,0,1716406302455,1716406095271,207.184
"312",5,"expert-high",4,"expert","high","diamond-square",2,"F","diamond-a-square-[aa]","1",0,0,1716406305592,1716406095271,210.321
"313",5,"expert-high",4,"expert","high","diamond-square",3,"F","diamond-a-square-[[aa]a]","1",0,0,1716406307444,1716406095271,212.173
"314",5,"expert-high",4,"expert","high","diamond-square",4,"F","diamond-a-square-[[[aa]a]a]","1",0,0,1716406309182,1716406095271,213.911
"315",5,"expert-high",4,"expert","high","diamond-square",5,"F","diamond-a-square-[[[[aa]a]a]a]","1",0,0,1716406311107,1716406095271,215.836
"316",5,"expert-high",4,"expert","high","diamond-square",6,"F","diamond-a-square-[[[[[aa]a]a]a]a]","0",0,0,1716406312921,1716406095271,217.65
"317",5,"expert-high",4,"expert","high","diamond-square",7,"F","diamond-b-square-[[[[[aa]a]a]a]a]","0",0,0,1716406314851,1716406095271,219.58
"318",5,"expert-high",4,"expert","high","diamond-square",8,"F","diamond-c-square-[[[[[aa]a]a]a]a]","1",0,0,1716406317596,1716406095271,222.325
"319",5,"expert-high",4,"expert","high","diamond-square",9,"F","diamond-c-square-[[[[[[aa]a]a]a]a]c]","1",0,0,1716406320208,1716406095271,224.937
"320",5,"expert-high",4,"expert","high","diamond-square",10,"E","square-[[[[[[[aa]a]a]a]a]c]c]","NA",1713,1713,1716406322769,1716406095271,227.498
"321",5,"expert-high",5,"expert","high","triangle-triangle",1,"F","triangle-a-triangle-b","1",0,0,1716406330515,1716406095271,235.244
"322",5,"expert-high",5,"expert","high","triangle-triangle",2,"F","triangle-[ab]-triangle-a","1",0,0,1716406332474,1716406095271,237.203
"323",5,"expert-high",5,"expert","high","triangle-triangle",3,"F","triangle-[[ab]a]-triangle-a","0",0,0,1716406334288,1716406095271,239.017
